"FilePath","FileName","Extension","Encoding","Size"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\wss.d.ts","wss.d.ts",".ts","UTF-8 或 ASCII","108"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\wss.js","wss.js",".js","UTF-8 或 ASCII","198"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\url-parse\index.js","index.js",".js","UTF-8 或 ASCII","16622"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\url-parse\package.json","package.json",".json","UTF-8 或 ASCII","1271"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\url-parse\README.md","README.md",".md","UTF-8 或 ASCII","6270"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\url-parse\dist\url-parse.js","url-parse.js",".js","UTF-8 或 ASCII","21134"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\url-parse\dist\url-parse.min.js","url-parse.min.js",".js","UTF-8 或 ASCII","6736"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\client.d.ts","client.d.ts",".ts","UTF-8 或 ASCII","4743"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\LICENSE.md","LICENSE.md",".md","UTF-8 (含非ASCII字符)","162419"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\package.json","package.json",".json","UTF-8 或 ASCII","4893"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\README.md","README.md",".md","UTF-8 (含非ASCII字符)","1152"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\bin\vite.js","vite.js",".js","UTF-8 或 ASCII","1670"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\cli.js","cli.js",".js","UTF-8 或 ASCII","27894"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\constants.js","constants.js",".js","UTF-8 或 ASCII","2934"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\index.d.ts","index.d.ts",".ts","UTF-8 或 ASCII","126077"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\index.js","index.js",".js","UTF-8 或 ASCII","7527"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\runtime.d.ts","runtime.d.ts",".ts","UTF-8 或 ASCII","2714"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\runtime.js","runtime.js",".js","UTF-8 或 ASCII","44997"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\types.d-aGj9QkWt.d.ts","types.d-aGj9QkWt.d.ts",".ts","UTF-8 或 ASCII","9708"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\chunks\dep-BB45zftN.js","dep-BB45zftN.js",".js","UTF-8 或 ASCII","23212"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\chunks\dep-BK3b2jBa.js","dep-BK3b2jBa.js",".js","UTF-8 (含非ASCII字符)","2086035"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\chunks\dep-D-7KCb9p.js","dep-D-7KCb9p.js",".js","UTF-8 或 ASCII","331672"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\chunks\dep-Dnp7gl8U.js","dep-Dnp7gl8U.js",".js","UTF-8 (含非ASCII字符)","232635"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\dist\node\chunks\dep-IQS-Za7F.js","dep-IQS-Za7F.js",".js","UTF-8 或 ASCII","13409"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\.bin\esbuild.ps1","esbuild.ps1",".ps1","UTF-8 或 ASCII","801"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\@esbuild\win32-x64\package.json","package.json",".json","UTF-8 或 ASCII","374"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\@esbuild\win32-x64\README.md","README.md",".md","UTF-8 或 ASCII","143"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\esbuild\install.js","install.js",".js","UTF-8 或 ASCII","10943"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\esbuild\LICENSE.md","LICENSE.md",".md","UTF-8 或 ASCII","1069"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\esbuild\package.json","package.json",".json","UTF-8 或 ASCII","1340"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\esbuild\README.md","README.md",".md","UTF-8 或 ASCII","175"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\esbuild\lib\main.d.ts","main.d.ts",".ts","UTF-8 或 ASCII","22991"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\node_modules\esbuild\lib\main.js","main.js",".js","UTF-8 或 ASCII","87654"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\customEvent.d.ts","customEvent.d.ts",".ts","UTF-8 或 ASCII","1143"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\hmrPayload.d.ts","hmrPayload.d.ts",".ts","UTF-8 或 ASCII","1101"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\hot.d.ts","hot.d.ts",".ts","UTF-8 或 ASCII","1003"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\import-meta.d.ts","import-meta.d.ts",".ts","UTF-8 或 ASCII","249"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\importGlob.d.ts","importGlob.d.ts",".ts","UTF-8 或 ASCII","1909"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\importMeta.d.ts","importMeta.d.ts",".ts","UTF-8 或 ASCII","510"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\metadata.d.ts","metadata.d.ts",".ts","UTF-8 或 ASCII","193"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite\types\package.json","package.json",".json","UTF-8 或 ASCII","109"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\package.json","package.json",".json","UTF-8 或 ASCII","2323"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\README.md","README.md",".md","UTF-8 (含非ASCII字符)","5218"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\cli.d.ts","cli.d.ts",".ts","UTF-8 或 ASCII","915"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\client.d.ts","client.d.ts",".ts","UTF-8 或 ASCII","148"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\constants.d.ts","constants.d.ts",".ts","UTF-8 或 ASCII","178"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\hmr.d.ts","hmr.d.ts",".ts","UTF-8 或 ASCII","2611"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\index-O2IrwHKf.d.ts","index-O2IrwHKf.d.ts",".ts","UTF-8 或 ASCII","9396"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\index.d.ts","index.d.ts",".ts","UTF-8 或 ASCII","519"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\server.d.ts","server.d.ts",".ts","UTF-8 或 ASCII","2659"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\source-map.d.ts","source-map.d.ts",".ts","UTF-8 或 ASCII","607"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\trace-mapping.d-xyIfZtPm.d.ts","trace-mapping.d-xyIfZtPm.d.ts",".ts","UTF-8 或 ASCII","1906"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\types.d.ts","types.d.ts",".ts","UTF-8 或 ASCII","519"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vite-node\dist\utils.d.ts","utils.d.ts",".ts","UTF-8 或 ASCII","1613"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\browser.d.ts","browser.d.ts",".ts","UTF-8 或 ASCII","34"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\config.d.ts","config.d.ts",".ts","UTF-8 或 ASCII","33"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\coverage.d.ts","coverage.d.ts",".ts","UTF-8 或 ASCII","35"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\environments.d.ts","environments.d.ts",".ts","UTF-8 或 ASCII","36"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\execute.d.ts","execute.d.ts",".ts","UTF-8 或 ASCII","34"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\globals.d.ts","globals.d.ts",".ts","UTF-8 或 ASCII","887"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\import-meta.d.ts","import-meta.d.ts",".ts","UTF-8 或 ASCII","249"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\importMeta.d.ts","importMeta.d.ts",".ts","UTF-8 或 ASCII","83"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\jsdom.d.ts","jsdom.d.ts",".ts","UTF-8 或 ASCII","86"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\LICENSE.md","LICENSE.md",".md","UTF-8 (含非ASCII字符)","81379"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\node.d.ts","node.d.ts",".ts","UTF-8 或 ASCII","31"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\package.json","package.json",".json","UTF-8 或 ASCII","4865"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\README.md","README.md",".md","UTF-8 或 ASCII","261"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\reporters.d.ts","reporters.d.ts",".ts","UTF-8 或 ASCII","36"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\runners.d.ts","runners.d.ts",".ts","UTF-8 或 ASCII","34"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\snapshot.d.ts","snapshot.d.ts",".ts","UTF-8 或 ASCII","35"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\suite.d.ts","suite.d.ts",".ts","UTF-8 或 ASCII","32"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\utils.d.ts","utils.d.ts",".ts","UTF-8 或 ASCII","32"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\workers.d.ts","workers.d.ts",".ts","UTF-8 或 ASCII","34"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\browser.d.ts","browser.d.ts",".ts","UTF-8 或 ASCII","2399"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\browser.js","browser.js",".js","UTF-8 或 ASCII","480"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\cli-wrapper.js","cli-wrapper.js",".js","UTF-8 或 ASCII","3510"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\cli.js","cli.js",".js","UTF-8 或 ASCII","236"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\config.d.ts","config.d.ts",".ts","UTF-8 或 ASCII","812"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\config.js","config.js",".js","UTF-8 或 ASCII","3379"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\coverage.d.ts","coverage.d.ts",".ts","UTF-8 或 ASCII","4793"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\coverage.js","coverage.js",".js","UTF-8 或 ASCII","7586"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\environments.d.ts","environments.d.ts",".ts","UTF-8 或 ASCII","898"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\environments.js","environments.js",".js","UTF-8 或 ASCII","115"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\execute.d.ts","execute.d.ts",".ts","UTF-8 或 ASCII","5524"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\execute.js","execute.js",".js","UTF-8 或 ASCII","302"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\index.d.ts","index.d.ts",".ts","UTF-8 或 ASCII","37094"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\index.js","index.js",".js","UTF-8 或 ASCII","1187"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\node.d.ts","node.d.ts",".ts","UTF-8 或 ASCII","2732"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\node.js","node.js",".js","UTF-8 或 ASCII","1897"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\path.js","path.js",".js","UTF-8 或 ASCII","238"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\reporters-w_64AS5f.d.ts","reporters-w_64AS5f.d.ts",".ts","UTF-8 (含非ASCII字符)","93946"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\reporters.d.ts","reporters.d.ts",".ts","UTF-8 或 ASCII","872"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\reporters.js","reporters.js",".js","UTF-8 或 ASCII","1201"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\runners.d.ts","runners.d.ts",".ts","UTF-8 或 ASCII","1749"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\runners.js","runners.js",".js","UTF-8 或 ASCII","8176"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\snapshot.d.ts","snapshot.d.ts",".ts","UTF-8 或 ASCII","370"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\snapshot.js","snapshot.js",".js","UTF-8 或 ASCII","318"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\spy.js","spy.js",".js","UTF-8 或 ASCII","29"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\suite-dWqIFb_-.d.ts","suite-dWqIFb_-.d.ts",".ts","UTF-8 或 ASCII","404"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\suite.d.ts","suite.d.ts",".ts","UTF-8 或 ASCII","593"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\suite.js","suite.js",".js","UTF-8 或 ASCII","433"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\utils.d.ts","utils.d.ts",".ts","UTF-8 或 ASCII","215"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\utils.js","utils.js",".js","UTF-8 或 ASCII","143"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\worker.js","worker.js",".js","UTF-8 或 ASCII","4491"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\workers.d.ts","workers.d.ts",".ts","UTF-8 或 ASCII","1650"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\workers.js","workers.js",".js","UTF-8 或 ASCII","1107"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\chunks\environments-node.vcoXCoKs.js","environments-node.vcoXCoKs.js",".js","UTF-8 或 ASCII","610"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\chunks\install-pkg.LE8oaA1t.js","install-pkg.LE8oaA1t.js",".js","UTF-8 或 ASCII","9262"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\chunks\integrations-globals.kw4co3rx.js","integrations-globals.kw4co3rx.js",".js","UTF-8 或 ASCII","938"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\chunks\node-git.Hw101KjS.js","node-git.Hw101KjS.js",".js","UTF-8 或 ASCII","1765"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\chunks\runtime-console.EO5ha7qv.js","runtime-console.EO5ha7qv.js",".js","UTF-8 或 ASCII","4313"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\chunks\runtime-runBaseTests.oAvMKtQC.js","runtime-runBaseTests.oAvMKtQC.js",".js","UTF-8 或 ASCII","4969"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\_commonjsHelpers.jjO7Zipk.js","_commonjsHelpers.jjO7Zipk.js",".js","UTF-8 或 ASCII","398"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\base.5NT-gWu5.js","base.5NT-gWu5.js",".js","UTF-8 或 ASCII","3585"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\base.Ybri3C14.js","base.Ybri3C14.js",".js","UTF-8 或 ASCII","1193"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\benchmark.yGkUTKnC.js","benchmark.yGkUTKnC.js",".js","UTF-8 或 ASCII","1304"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\cac.cdAtVkJZ.js","cac.cdAtVkJZ.js",".js","UTF-8 或 ASCII","48132"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\cli-api.OdDWuB7Y.js","cli-api.OdDWuB7Y.js",".js","UTF-8 (含非ASCII字符)","557541"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\constants.5J7I254_.js","constants.5J7I254_.js",".js","UTF-8 或 ASCII","1380"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\coverage.E7sG1b3r.js","coverage.E7sG1b3r.js",".js","UTF-8 或 ASCII","2280"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\date.Ns1pGd_X.js","date.Ns1pGd_X.js",".js","UTF-8 或 ASCII","1274"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\env.AtSIuHFg.js","env.AtSIuHFg.js",".js","UTF-8 或 ASCII","273"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\execute.fL3szUAI.js","execute.fL3szUAI.js",".js","UTF-8 或 ASCII","21546"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\global.CkGT_TMy.js","global.CkGT_TMy.js",".js","UTF-8 或 ASCII","999"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\index.-xs08BYx.js","index.-xs08BYx.js",".js","UTF-8 (含非ASCII字符)","196463"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\index.8bPxjt7g.js","index.8bPxjt7g.js",".js","UTF-8 或 ASCII","2866"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\index.dI9lHwVn.js","index.dI9lHwVn.js",".js","UTF-8 或 ASCII","3854"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\index.DpVgvm2P.js","index.DpVgvm2P.js",".js","UTF-8 或 ASCII","4180"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\index.GVFv9dZ0.js","index.GVFv9dZ0.js",".js","UTF-8 或 ASCII","16414"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\index.SMVOaj7F.js","index.SMVOaj7F.js",".js","UTF-8 或 ASCII","585"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\index.xL8XjTLv.js","index.xL8XjTLv.js",".js","UTF-8 或 ASCII","100749"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\inspector.IgLX3ur5.js","inspector.IgLX3ur5.js",".js","UTF-8 或 ASCII","2037"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\rpc.joBhAkyK.js","rpc.joBhAkyK.js",".js","UTF-8 或 ASCII","2954"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\run-once.Olz_Zkd8.js","run-once.Olz_Zkd8.js",".js","UTF-8 或 ASCII","746"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\setup-common.8nJLd4ay.js","setup-common.8nJLd4ay.js",".js","UTF-8 或 ASCII","2158"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\tasks.IknbGB2n.js","tasks.IknbGB2n.js",".js","UTF-8 或 ASCII","525"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\utils.0uYuCbzo.js","utils.0uYuCbzo.js",".js","UTF-8 或 ASCII","1543"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\utils.dEtNIEgr.js","utils.dEtNIEgr.js",".js","UTF-8 或 ASCII","7583"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\vi.YFlodzP_.js","vi.YFlodzP_.js",".js","UTF-8 (含非ASCII字符)","114357"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\vendor\vm.QEE48c0T.js","vm.QEE48c0T.js",".js","UTF-8 或 ASCII","28914"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\workers\forks.js","forks.js",".js","UTF-8 或 ASCII","884"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\workers\runVmTests.js","runVmTests.js",".js","UTF-8 或 ASCII","3161"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\workers\threads.js","threads.js",".js","UTF-8 或 ASCII","679"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\workers\vmForks.js","vmForks.js",".js","UTF-8 或 ASCII","1165"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\vitest\dist\workers\vmThreads.js","vmThreads.js",".js","UTF-8 或 ASCII","960"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\which\CHANGELOG.md","CHANGELOG.md",".md","UTF-8 或 ASCII","2667"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\which\package.json","package.json",".json","UTF-8 或 ASCII","1043"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\which\README.md","README.md",".md","UTF-8 或 ASCII","1352"
